Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2021-00127,2021-06-25,2021-06-29,Second Class,CUST-0035,Joseph Thompson,Home Office,United States,Arlington,Virginia,East,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,1081.14,2,0.0,255.81
ORD-2021-00128,2021-05-19,2021-05-26,Standard Class,CUST-0337,Thomas Moore,Home Office,United States,Reno,Nevada,West,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",714.0,1,0.0,194.2
ORD-2021-00129,2021-12-25,2021-12-29,First Class,CUST-0238,Sarah Rodriguez,Home Office,United States,Boulder,Colorado,West,PROD-TEC-9124,Technology,Phones,Google Pixel 7,328.64,2,0.3,-23.28
ORD-2022-00130,2022-02-13,2022-02-16,First Class,CUST-0159,Charles Lewis,Home Office,United States,Charlotte,North Carolina,South,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",211.18,1,0.0,72.98
ORD-2021-00131,2021-04-08,2021-04-11,First Class,CUST-0140,Karen Clark,Consumer,United States,Baton Rouge,Louisiana,South,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,347.87,1,0.3,-26.53
ORD-2023-00132,2023-10-16,2023-10-23,Standard Class,CUST-0137,Thomas Moore,Consumer,United States,Grand Rapids,Michigan,Central,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,87.85,1,0.0,26.41
ORD-2022-00133,2022-11-03,2022-11-07,Second Class,CUST-0229,John Taylor,Home Office,United States,Savannah,Georgia,South,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,51.57,1,0.0,16.38
ORD-2023-00134,2023-06-10,2023-06-15,Standard Class,CUST-0039,Charles Lewis,Home Office,United States,Raleigh,North Carolina,South,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1053.54,3,0.4,-271.58
ORD-2023-00135,2023-01-21,2023-01-28,Standard Class,CUST-0017,Thomas Moore,Home Office,United States,Nashville,Tennessee,South,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,229.92,1,0.0,42.13
ORD-2023-00136,2023-03-27,2023-04-02,Standard Class,CUST-0128,Linda Anderson,Consumer,United States,Cambridge,Massachusetts,East,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,277.56,2,0.1,-0.24
ORD-2023-00137,2023-07-03,2023-07-10,Standard Class,CUST-0147,David Martinez,Home Office,United States,Spokane,Washington,West,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,38.1,1,0.0,13.96
ORD-2021-00138,2021-06-29,2021-07-02,First Class,CUST-0342,Maria Garcia,Corporate,United States,Charlotte,North Carolina,South,PROD-TEC-7097,Technology,Phones,OnePlus 11,227.61,1,0.2,18.83
ORD-2021-00139,2021-09-06,2021-09-06,Same Day,CUST-0122,Maria Garcia,Corporate,United States,Boulder,Colorado,West,PROD-FUR-9269,Furniture,Tables,Conference Table,1458.46,3,0.1,-50.3
ORD-2023-00140,2023-09-08,2023-09-12,Second Class,CUST-0295,Joseph Thompson,Consumer,United States,Eugene,Oregon,West,PROD-FUR-8074,Furniture,Tables,Standing Desk,509.71,1,0.0,68.86
ORD-2022-00141,2022-01-08,2022-01-10,First Class,CUST-0222,Maria Garcia,Home Office,United States,Richmond,Virginia,East,PROD-FUR-4906,Furniture,Storage,Drawer Unit,965.12,2,0.0,179.56
ORD-2022-00142,2022-04-07,2022-04-14,Standard Class,CUST-0146,Patricia Johnson,Consumer,United States,San Diego,California,West,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,281.23,1,0.4,-39.16
ORD-2021-00143,2021-11-12,2021-11-19,Standard Class,CUST-0369,John Taylor,Home Office,United States,Springfield,Illinois,Central,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,1410.98,2,0.0,280.51
ORD-2022-00144,2022-06-27,2022-07-02,Second Class,CUST-0214,Susan Martin,Home Office,United States,Minneapolis,Minnesota,Central,PROD-TEC-3179,Technology,Phones,iPhone 14,592.26,4,0.2,35.83
ORD-2023-00145,2023-04-12,2023-04-17,Standard Class,CUST-0353,Richard Harris,Consumer,United States,Reno,Nevada,West,PROD-OFF-5493,Office Supplies,Art,Watercolors,21.92,1,0.3,2.3
ORD-2022-00146,2022-10-16,2022-10-20,Second Class,CUST-0205,Michael Brown,Consumer,United States,Cambridge,Massachusetts,East,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,415.3,1,0.0,28.32
ORD-2021-00147,2021-10-16,2021-10-22,Standard Class,CUST-0197,Thomas Moore,Home Office,United States,Minneapolis,Minnesota,Central,PROD-FUR-0848,Furniture,Tables,Coffee Table,344.66,1,0.1,8.89
ORD-2023-00148,2023-11-21,2023-11-27,Standard Class,CUST-0255,Joseph Thompson,Consumer,United States,Charlotte,North Carolina,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,980.53,3,0.1,89.94
ORD-2023-00149,2023-08-22,2023-08-27,Standard Class,CUST-0056,Jessica Garcia,Corporate,United States,Reno,Nevada,West,PROD-TEC-2686,Technology,Computers,HP Spectre,206.71,1,0.0,62.62
ORD-2022-00150,2022-02-03,2022-02-09,Standard Class,CUST-0038,Sarah Rodriguez,Corporate,United States,Arlington,Virginia,East,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,629.6,2,0.1,20.36
ORD-2022-00151,2022-11-26,2022-11-30,Second Class,CUST-0387,David Martinez,Consumer,United States,Baton Rouge,Louisiana,South,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,497.9,5,0.0,196.13
ORD-2023-00152,2023-08-29,2023-09-01,Second Class,CUST-0311,William Jackson,Home Office,United States,Tampa,Florida,East,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,407.1,1,0.2,-27.72
ORD-2022-00153,2022-11-20,2022-11-25,Second Class,CUST-0273,Richard Harris,Corporate,United States,Arlington,Virginia,East,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",1755.12,3,0.0,443.06
ORD-2022-00154,2022-09-23,2022-09-27,First Class,CUST-0353,Richard Harris,Home Office,United States,Detroit,Michigan,Central,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,599.88,1,0.1,-27.53
ORD-2023-00155,2023-02-18,2023-02-25,Standard Class,CUST-0125,Michael Brown,Consumer,United States,Boulder,Colorado,West,PROD-FUR-8074,Furniture,Tables,Standing Desk,1000.48,2,0.0,171.3
ORD-2023-00156,2023-04-21,2023-04-26,Second Class,CUST-0242,Maria Garcia,Home Office,United States,Seattle,Washington,West,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,317.3,1,0.2,-10.32
ORD-2021-00157,2021-12-21,2021-12-28,Standard Class,CUST-0176,Jessica Garcia,Home Office,United States,Seattle,Washington,West,PROD-OFF-5493,Office Supplies,Art,Watercolors,114.5,2,0.0,34.68
ORD-2022-00158,2022-09-02,2022-09-06,First Class,CUST-0107,David Martinez,Home Office,United States,Cleveland,Ohio,Central,PROD-TEC-2686,Technology,Computers,HP Spectre,1695.66,2,0.0,390.92
ORD-2023-00159,2023-02-17,2023-02-20,First Class,CUST-0177,Thomas Moore,Consumer,United States,Memphis,Tennessee,South,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,254.9,1,0.2,-13.18
ORD-2023-00160,2023-09-09,2023-09-16,Standard Class,CUST-0139,Charles Lewis,Home Office,United States,Dallas,Texas,Central,PROD-OFF-6420,Office Supplies,Paper,Cardstock,315.33,4,0.2,29.99
ORD-2022-00161,2022-04-08,2022-04-11,Second Class,CUST-0052,Elizabeth White,Corporate,United States,Chicago,Illinois,Central,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,51.13,1,0.4,-3.79
ORD-2021-00162,2021-11-20,2021-11-26,Standard Class,CUST-0245,Michael Brown,Home Office,United States,Detroit,Michigan,Central,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,197.75,5,0.5,-26.8
ORD-2021-00163,2021-03-18,2021-03-20,First Class,CUST-0214,Susan Martin,Consumer,United States,Arlington,Virginia,East,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,1179.9,2,0.0,169.02
ORD-2021-00164,2021-08-08,2021-08-11,First Class,CUST-0146,Patricia Johnson,Corporate,United States,Reno,Nevada,West,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,335.18,1,0.1,61.03
ORD-2022-00165,2022-06-11,2022-06-14,Second Class,CUST-0378,Sarah Rodriguez,Corporate,United States,Raleigh,North Carolina,South,PROD-FUR-8074,Furniture,Tables,Standing Desk,473.46,1,0.2,-41.86
ORD-2021-00166,2021-07-15,2021-07-20,Standard Class,CUST-0245,Michael Brown,Corporate,United States,Minneapolis,Minnesota,Central,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",1736.7,2,0.0,309.99
ORD-2022-00167,2022-09-11,2022-09-16,Second Class,CUST-0006,Patricia Johnson,Corporate,United States,Buffalo,New York,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,1034.62,3,0.4,-298.82
ORD-2023-00168,2023-10-27,2023-10-31,First Class,CUST-0395,Joseph Thompson,Corporate,United States,Chicago,Illinois,Central,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,47.85,1,0.1,13.02
ORD-2023-00169,2023-07-21,2023-07-26,Second Class,CUST-0192,Elizabeth White,Corporate,United States,Eugene,Oregon,West,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,406.84,5,0.1,78.28
ORD-2021-00170,2021-08-18,2021-08-25,Standard Class,CUST-0259,Charles Lewis,Consumer,United States,New Orleans,Louisiana,South,PROD-TEC-7097,Technology,Phones,OnePlus 11,494.38,2,0.0,123.84
ORD-2023-00171,2023-09-29,2023-10-06,Standard Class,CUST-0229,John Taylor,Consumer,United States,Pittsburgh,Pennsylvania,East,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,155.01,2,0.2,24.37
ORD-2021-00172,2021-02-14,2021-02-19,Standard Class,CUST-0382,Maria Garcia,Consumer,United States,Raleigh,North Carolina,South,PROD-FUR-9298,Furniture,Chairs,Task Chair,638.46,2,0.0,70.51
ORD-2023-00173,2023-08-25,2023-08-31,Standard Class,CUST-0093,Richard Harris,Consumer,United States,San Francisco,California,West,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,584.28,4,0.0,90.07
ORD-2021-00174,2021-09-30,2021-10-04,Second Class,CUST-0061,James Wilson,Consumer,United States,Memphis,Tennessee,South,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,388.21,1,0.4,-97.38
ORD-2023-00175,2023-08-07,2023-08-12,Second Class,CUST-0218,Sarah Rodriguez,Home Office,United States,New Orleans,Louisiana,South,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,162.02,3,0.5,-28.28
ORD-2021-00176,2021-08-20,2021-08-27,Standard Class,CUST-0215,Joseph Thompson,Home Office,United States,Charlotte,North Carolina,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,403.4,1,0.4,-65.96
ORD-2021-00177,2021-04-10,2021-04-15,Standard Class,CUST-0206,Patricia Johnson,Corporate,United States,Seattle,Washington,West,PROD-TEC-3179,Technology,Phones,iPhone 14,782.26,2,0.2,88.09
ORD-2022-00178,2022-10-16,2022-10-21,Second Class,CUST-0165,Michael Brown,Consumer,United States,Miami,Florida,East,PROD-TEC-2686,Technology,Computers,HP Spectre,228.15,1,0.4,-14.1
ORD-2021-00179,2021-12-25,2021-12-29,Second Class,CUST-0285,Michael Brown,Corporate,United States,Chicago,Illinois,Central,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,336.8,1,0.4,-96.95
ORD-2022-00180,2022-01-12,2022-01-15,First Class,CUST-0124,Jennifer Davis,Consumer,United States,Eugene,Oregon,West,PROD-OFF-5493,Office Supplies,Art,Watercolors,187.48,2,0.0,51.0
ORD-2022-00181,2022-05-13,2022-05-19,Standard Class,CUST-0332,Elizabeth White,Consumer,United States,Springfield,Illinois,Central,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",1119.34,2,0.0,279.44
ORD-2021-00182,2021-03-22,2021-03-24,First Class,CUST-0390,Barbara Thomas,Home Office,United States,Nashville,Tennessee,South,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,49.79,1,0.2,5.36
ORD-2021-00183,2021-08-29,2021-09-02,Second Class,CUST-0125,Michael Brown,Home Office,United States,Boston,Massachusetts,East,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,205.56,1,0.0,31.28
ORD-2023-00184,2023-01-06,2023-01-12,Standard Class,CUST-0263,Robert Smith,Corporate,United States,Boston,Massachusetts,East,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,31.83,1,0.1,7.47
ORD-2022-00185,2022-03-30,2022-04-02,Second Class,CUST-0134,Susan Martin,Home Office,United States,Savannah,Georgia,South,PROD-FUR-1058,Furniture,Tables,Side Table,196.63,1,0.0,34.28
ORD-2023-00186,2023-10-20,2023-10-25,Second Class,CUST-0173,Richard Harris,Corporate,United States,Nashville,Tennessee,South,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,163.71,1,0.3,-6.11
ORD-2022-00187,2022-01-12,2022-01-16,First Class,CUST-0329,John Taylor,Consumer,United States,Montgomery,Alabama,South,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,675.27,1,0.1,113.55
ORD-2021-00188,2021-05-20,2021-05-23,Second Class,CUST-0112,Elizabeth White,Home Office,United States,San Diego,California,West,PROD-TEC-7097,Technology,Phones,OnePlus 11,535.5,1,0.2,62.21
ORD-2023-00189,2023-04-23,2023-04-30,Standard Class,CUST-0370,Barbara Thomas,Corporate,United States,Nashville,Tennessee,South,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,96.98,1,0.1,18.51
ORD-2021-00190,2021-11-01,2021-11-08,Standard Class,CUST-0270,Barbara Thomas,Corporate,United States,Austin,Texas,Central,PROD-OFF-7317,Office Supplies,Fasteners,Tape Dispenser,111.24,1,0.0,30.42
ORD-2022-00191,2022-04-08,2022-04-13,Standard Class,CUST-0335,Joseph Thompson,Home Office,United States,Cleveland,Ohio,Central,PROD-TEC-5897,Technology,Accessories,Webcam HD,466.9,2,0.0,142.13
ORD-2021-00192,2021-12-17,2021-12-23,Standard Class,CUST-0331,William Jackson,Corporate,United States,San Francisco,California,West,PROD-FUR-4906,Furniture,Storage,Drawer Unit,920.32,2,0.2,-130.21
ORD-2022-00193,2022-07-29,2022-08-02,First Class,CUST-0337,Thomas Moore,Consumer,United States,Denver,Colorado,West,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,485.67,1,0.4,-22.92
ORD-2022-00194,2022-05-08,2022-05-12,Second Class,CUST-0347,David Martinez,Home Office,United States,Richmond,Virginia,East,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,1011.36,4,0.0,240.61
ORD-2021-00195,2021-06-05,2021-06-12,Standard Class,CUST-0305,Michael Brown,Corporate,United States,Detroit,Michigan,Central,PROD-OFF-6420,Office Supplies,Paper,Cardstock,58.21,1,0.1,12.21
ORD-2023-00196,2023-02-08,2023-02-15,Standard Class,CUST-0300,Karen Clark,Home Office,United States,Austin,Texas,Central,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,154.38,1,0.1,12.48
ORD-2021-00197,2021-11-12,2021-11-16,Second Class,CUST-0185,Michael Brown,Consumer,United States,Savannah,Georgia,South,PROD-TEC-3179,Technology,Phones,iPhone 14,583.36,1,0.0,163.83
ORD-2023-00198,2023-06-02,2023-06-09,Standard Class,CUST-0263,Robert Smith,Corporate,United States,San Francisco,California,West,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,678.82,1,0.0,42.21
ORD-2023-00199,2023-04-28,2023-05-03,Standard Class,CUST-0372,Elizabeth White,Home Office,United States,Los Angeles,California,West,PROD-FUR-8739,Furniture,Chairs,Executive Chair,2505.68,4,0.0,216.08
ORD-2023-00200,2023-10-07,2023-10-12,Standard Class,CUST-0223,Robert Smith,Corporate,United States,Tampa,Florida,East,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",331.52,1,0.0,83.8
ORD-2023-00201,2023-10-13,2023-10-16,Second Class,CUST-0235,Joseph Thompson,Consumer,United States,Memphis,Tennessee,South,PROD-TEC-0153,Technology,Accessories,USB Hub,2784.26,4,0.2,304.43
ORD-2023-00202,2023-06-21,2023-06-28,Standard Class,CUST-0305,Michael Brown,Consumer,United States,Richmond,Virginia,East,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,126.93,1,0.3,-16.63
ORD-2022-00203,2022-08-20,2022-08-25,Second Class,CUST-0252,Elizabeth White,Home Office,United States,Columbus,Ohio,Central,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,1298.79,5,0.4,-308.89
ORD-2022-00204,2022-01-04,2022-01-09,Second Class,CUST-0014,Susan Martin,Home Office,United States,Arlington,Virginia,East,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,443.21,1,0.1,5.64
ORD-2022-00205,2022-09-13,2022-09-20,Standard Class,CUST-0079,Charles Lewis,Home Office,United States,Raleigh,North Carolina,South,PROD-FUR-9298,Furniture,Chairs,Task Chair,982.86,2,0.0,191.07
ORD-2023-00206,2023-05-07,2023-05-11,Second Class,CUST-0360,Karen Clark,Home Office,United States,Birmingham,Alabama,South,PROD-FUR-4906,Furniture,Storage,Drawer Unit,841.0,2,0.1,21.5
ORD-2023-00207,2023-03-30,2023-03-31,Same Day,CUST-0221,James Wilson,Consumer,United States,Los Angeles,California,West,PROD-OFF-1800,Office Supplies,Art,Colored Pencils,156.62,2,0.0,53.1
ORD-2023-00208,2023-10-22,2023-10-27,Standard Class,CUST-0248,Linda Anderson,Consumer,United States,San Francisco,California,West,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,332.25,1,0.1,51.06
ORD-2022-00209,2022-02-28,2022-03-04,Second Class,CUST-0244,Jennifer Davis,Consumer,United States,Detroit,Michigan,Central,PROD-TEC-2686,Technology,Computers,HP Spectre,380.12,1,0.1,40.22
ORD-2022-00210,2022-12-04,2022-12-09,Second Class,CUST-0085,Michael Brown,Home Office,United States,Montgomery,Alabama,South,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,1750.68,3,0.0,303.73
ORD-2022-00211,2022-04-20,2022-04-24,First Class,CUST-0095,Joseph Thompson,Consumer,United States,Miami,Florida,East,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,114.89,2,0.4,-5.23
ORD-2022-00212,2022-03-16,2022-03-23,Standard Class,CUST-0033,Richard Harris,Home Office,United States,Birmingham,Alabama,South,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,168.26,2,0.0,55.47
ORD-2023-00213,2023-09-30,2023-10-05,Second Class,CUST-0161,James Wilson,Home Office,United States,Denver,Colorado,West,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,748.44,2,0.0,134.02
ORD-2021-00214,2021-12-20,2021-12-24,First Class,CUST-0153,Richard Harris,Home Office,United States,Baton Rouge,Louisiana,South,PROD-OFF-6420,Office Supplies,Paper,Cardstock,95.81,1,0.1,19.84
ORD-2021-00215,2021-10-17,2021-10-21,Second Class,CUST-0306,Patricia Johnson,Consumer,United States,Spokane,Washington,West,PROD-TEC-2686,Technology,Computers,HP Spectre,742.39,1,0.0,177.22
ORD-2022-00216,2022-10-07,2022-10-11,First Class,CUST-0028,Linda Anderson,Corporate,United States,Birmingham,Alabama,South,PROD-FUR-9269,Furniture,Tables,Conference Table,1385.74,2,0.0,182.67
ORD-2023-00217,2023-10-05,2023-10-11,Standard Class,CUST-0251,William Jackson,Consumer,United States,Las Vegas,Nevada,West,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",794.92,2,0.1,92.3
ORD-2021-00218,2021-12-11,2021-12-15,First Class,CUST-0381,James Wilson,Corporate,United States,Denver,Colorado,West,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,768.55,1,0.1,131.44
ORD-2023-00219,2023-06-23,2023-06-27,Second Class,CUST-0053,Richard Harris,Home Office,United States,Denver,Colorado,West,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,1207.41,3,0.0,158.35
ORD-2021-00220,2021-08-29,2021-08-31,First Class,CUST-0108,Linda Anderson,Home Office,United States,Richmond,Virginia,East,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,1489.2,4,0.0,172.23
ORD-2022-00221,2022-12-20,2022-12-25,Second Class,CUST-0276,Jessica Garcia,Consumer,United States,Saint Paul,Minnesota,Central,PROD-TEC-9099,Technology,Computers,Dell XPS 15,1638.65,3,0.3,-36.41
ORD-2023-00222,2023-04-23,2023-04-26,First Class,CUST-0336,Jessica Garcia,Consumer,United States,Cleveland,Ohio,Central,PROD-OFF-1565,Office Supplies,Art,Markers Set,76.53,1,0.2,13.83
ORD-2023-00223,2023-09-30,2023-10-07,Standard Class,CUST-0138,Sarah Rodriguez,Home Office,United States,Philadelphia,Pennsylvania,East,PROD-OFF-1800,Office Supplies,Art,Colored Pencils,258.07,3,0.2,34.19
ORD-2023-00224,2023-01-26,2023-02-01,Standard Class,CUST-0168,Linda Anderson,Home Office,United States,Montgomery,Alabama,South,PROD-TEC-7097,Technology,Phones,OnePlus 11,1539.5,2,0.0,365.6
ORD-2023-00225,2023-05-30,2023-06-02,First Class,CUST-0138,Sarah Rodriguez,Corporate,United States,San Diego,California,West,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,636.99,3,0.0,35.69
ORD-2021-00226,2021-04-05,2021-04-11,Standard Class,CUST-0009,John Taylor,Consumer,United States,Columbus,Ohio,Central,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,346.75,4,0.2,22.63
ORD-2022-00227,2022-09-11,2022-09-17,Standard Class,CUST-0048,Linda Anderson,Home Office,United States,Cambridge,Massachusetts,East,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",1935.57,5,0.4,-171.45
ORD-2022-00228,2022-04-25,2022-04-30,Standard Class,CUST-0361,James Wilson,Consumer,United States,Columbus,Ohio,Central,PROD-FUR-8074,Furniture,Tables,Standing Desk,486.15,1,0.0,42.24
ORD-2021-00229,2021-01-17,2021-01-20,Second Class,CUST-0217,Thomas Moore,Home Office,United States,Spokane,Washington,West,PROD-TEC-9099,Technology,Computers,Dell XPS 15,1161.18,2,0.1,171.68
ORD-2022-00230,2022-10-04,2022-10-10,Standard Class,CUST-0071,William Jackson,Corporate,United States,Boston,Massachusetts,East,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",1617.66,3,0.0,411.85
ORD-2021-00231,2021-11-07,2021-11-11,First Class,CUST-0352,Elizabeth White,Corporate,United States,Philadelphia,Pennsylvania,East,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,158.72,2,0.2,28.9
ORD-2021-00232,2021-10-14,2021-10-21,Standard Class,CUST-0044,Jennifer Davis,Consumer,United States,New York City,New York,East,PROD-TEC-7097,Technology,Phones,OnePlus 11,505.2,1,0.1,101.58
